timestamps,src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,packet_size,cpu_percent,memory_percent,bytes_sent,bytes_recv,packet_rate,label
2025-06-26T09:08:14.245689,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,15.0,65.6,29410487,751971290,57,normal
2025-06-26T09:08:14.263348,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,15.0,65.7,29410900,751986314,57,normal
2025-06-26T09:08:14.287407,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,48.3,65.6,29410900,751986314,58,anomaly
2025-06-26T09:08:14.305271,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.6,29411431,752018308,58,normal
2025-06-26T09:08:14.323815,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,13.6,65.6,29413348,752077794,58,normal
2025-06-26T09:08:14.342066,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,18.2,65.6,29413669,752094978,57,normal
2025-06-26T09:08:14.360358,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,13.6,65.6,29413884,752100566,57,normal
2025-06-26T09:08:14.378838,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,18.2,65.7,29415078,752139020,57,normal
2025-06-26T09:08:14.397079,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,78,14.3,65.7,29415281,752149534,57,normal
2025-06-26T09:08:14.415678,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,17.4,65.7,29416053,752182400,57,normal
2025-06-26T09:08:14.433518,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,18.2,65.7,29416053,752182400,57,normal
2025-06-26T09:08:14.451219,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,9.5,65.7,29416053,752183692,57,normal
2025-06-26T09:08:14.469833,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,18.2,65.7,29419001,752277399,57,normal
2025-06-26T09:08:14.487499,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,14.3,65.7,29420169,752319281,57,normal
2025-06-26T09:08:14.505199,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,14.3,65.7,29420275,752325289,57,normal
2025-06-26T09:08:14.522843,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,17.4,65.7,29420275,752325289,57,normal
2025-06-26T09:08:14.541102,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,20.0,65.7,29420700,752355571,57,normal
2025-06-26T09:08:14.558403,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,14.3,65.7,29421339,752389519,57,normal
2025-06-26T09:08:14.575335,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.7,29421445,752391025,57,normal
2025-06-26T09:08:14.592042,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,10.0,65.7,29421445,752391025,57,normal
2025-06-26T09:08:14.608598,192.168.0.103,185.199.111.133,57414,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,78,10.0,65.7,29421445,752391025,57,normal
2025-06-26T09:08:14.625948,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.5,65.7,29423352,752450959,57,normal
2025-06-26T09:08:14.643118,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,14.3,65.7,29424828,752498667,57,normal
2025-06-26T09:08:14.660126,192.168.0.103,185.199.111.133,57414,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,13.6,65.7,29425043,752500169,57,normal
2025-06-26T09:08:14.677764,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.7,29425243,752504679,57,normal
2025-06-26T09:08:14.694434,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,14.3,65.7,29425243,752504679,57,normal
2025-06-26T09:08:14.711150,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,5.3,65.7,29425243,752504679,57,normal
2025-06-26T09:08:14.727778,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.7,29425243,752504679,57,normal
2025-06-26T09:08:14.744524,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.7,29425243,752504679,57,normal
2025-06-26T09:08:14.761575,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,5.0,65.7,29425243,752504679,57,normal
2025-06-26T09:08:14.778077,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,14.3,65.7,29425243,752504679,57,normal
2025-06-26T09:08:14.801188,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,24.0,65.7,29427822,752592620,57,normal
2025-06-26T09:08:14.818114,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,14.3,65.7,29428024,752601010,57,normal
2025-06-26T09:08:14.834712,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,5.3,65.7,29428024,752601010,57,normal
2025-06-26T09:08:14.851786,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.7,29428118,752601010,57,normal
2025-06-26T09:08:14.868886,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,10.0,65.7,29429773,752646316,57,normal
2025-06-26T09:08:14.886150,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,14.3,65.6,29431438,752699342,57,normal
2025-06-26T09:08:14.903221,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,17.4,65.6,29431973,752712230,57,normal
2025-06-26T09:08:14.920113,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.6,29431973,752712230,57,normal
2025-06-26T09:08:14.936961,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,5.3,65.6,29431973,752712230,57,normal
2025-06-26T09:08:14.954195,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,78,14.3,65.6,29433024,752742092,57,normal
2025-06-26T09:08:14.971231,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.6,29433646,752770282,57,normal
2025-06-26T09:08:14.988175,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,10.0,65.6,29433755,752770282,57,normal
2025-06-26T09:08:15.005009,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,10.0,65.6,29433755,752770282,57,normal
2025-06-26T09:08:15.022076,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,10.0,65.6,29433755,752770282,57,normal
2025-06-26T09:08:15.045668,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,24.1,65.6,29436669,752881558,57,normal
2025-06-26T09:08:15.063440,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.6,29436988,752906252,57,normal
2025-06-26T09:08:15.080364,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.6,29437295,752910766,57,normal
2025-06-26T09:08:15.097110,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,17.4,65.6,29437295,752910766,57,normal
2025-06-26T09:08:15.113950,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,5.3,65.6,29437295,752910766,57,normal
2025-06-26T09:08:15.130781,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,10.0,65.6,29437295,752910766,57,normal
2025-06-26T09:08:15.148206,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,14.3,65.7,29437295,752910766,57,normal
2025-06-26T09:08:15.165066,192.168.0.103,74.125.169.73,44168,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,80,15.8,65.7,29437295,752910766,57,normal
2025-06-26T09:08:15.183339,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,22.7,65.7,29437295,752910766,57,normal
2025-06-26T09:08:15.201194,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,13.6,65.7,29439181,752965960,57,normal
2025-06-26T09:08:15.218197,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.7,29439181,752965960,57,normal
2025-06-26T09:08:15.235384,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,13.6,65.7,29439181,752965960,57,normal
2025-06-26T09:08:15.251971,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,78,10.5,65.7,29439181,752965960,57,normal
2025-06-26T09:08:15.268711,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,9.5,65.7,29439181,752965960,57,normal
2025-06-26T09:08:15.293491,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,42.9,65.7,29441433,753046018,57,anomaly
2025-06-26T09:08:15.311057,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,19.0,65.7,29442500,753083362,57,normal
2025-06-26T09:08:15.328799,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,78,19.0,65.9,29442716,753087658,57,normal
2025-06-26T09:08:15.347991,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,13.6,65.8,29442716,753087658,57,normal
2025-06-26T09:08:15.364907,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,14.3,65.8,29442716,753087658,57,normal
2025-06-26T09:08:15.381786,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,5.0,65.8,29442826,753094958,57,normal
2025-06-26T09:08:15.399092,192.168.0.103,185.199.111.133,57414,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,78,14.3,65.8,29445339,753152494,57,normal
2025-06-26T09:08:15.415937,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.8,29445339,753152494,57,normal
2025-06-26T09:08:15.433293,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,14.3,65.8,29445339,753152494,58,normal
2025-06-26T09:08:15.450677,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,14.3,65.7,29446571,753197586,58,normal
2025-06-26T09:08:15.468696,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,13.6,65.7,29446571,753197586,58,normal
2025-06-26T09:08:15.496312,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,45.2,65.9,29447919,753291024,57,anomaly
2025-06-26T09:08:15.526857,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,89.2,65.9,29448483,753314216,56,anomaly
2025-06-26T09:08:15.560012,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,85.0,65.9,29451610,753437928,55,anomaly
2025-06-26T09:08:15.585661,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,53.3,65.8,29452022,753452952,55,anomaly
2025-06-26T09:08:15.606067,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,16.7,65.8,29452222,753473144,55,normal
2025-06-26T09:08:15.624528,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,21.7,65.8,29452647,753479814,55,normal
2025-06-26T09:08:15.642881,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,18.2,65.8,29454897,753548312,55,normal
2025-06-26T09:08:15.661520,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,22.7,65.8,29454897,753548312,54,normal
2025-06-26T09:08:15.680667,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29454897,753548312,54,normal
2025-06-26T09:08:15.699406,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,24.0,65.8,29456807,753633570,54,normal
2025-06-26T09:08:15.716785,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.8,29459011,753711322,54,normal
2025-06-26T09:08:15.733887,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.8,29459226,753717397,54,normal
2025-06-26T09:08:15.750800,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,10.0,65.8,29459226,753717397,54,normal
2025-06-26T09:08:15.767815,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,13.6,65.8,29459226,753717397,54,normal
2025-06-26T09:08:15.787153,192.168.0.103,74.125.169.73,44168,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,79,21.7,65.8,29460181,753742753,54,normal
2025-06-26T09:08:15.805631,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,19.0,65.8,29462428,753819669,54,normal
2025-06-26T09:08:15.823006,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,14.3,65.8,29462428,753819669,54,normal
2025-06-26T09:08:15.840154,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.5,65.8,29462522,753819669,54,normal
2025-06-26T09:08:15.861594,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,33.3,65.8,29464231,753880479,54,normal
2025-06-26T09:08:15.879065,192.168.0.103,74.125.169.73,44168,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,78,15.0,65.8,29465414,753933743,54,normal
2025-06-26T09:08:15.896584,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,18.2,65.8,29465735,753944919,54,normal
2025-06-26T09:08:15.913575,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.8,29465735,753944919,54,normal
2025-06-26T09:08:15.930597,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,14.3,65.8,29465735,753944919,54,normal
2025-06-26T09:08:15.947994,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.8,29466583,753965979,54,normal
2025-06-26T09:08:15.966936,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,17.4,65.8,29468951,754034792,54,normal
2025-06-26T09:08:15.985004,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,5.0,65.8,29469374,754051976,54,normal
2025-06-26T09:08:16.002008,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,10.0,65.8,29469374,754051976,54,normal
2025-06-26T09:08:16.019841,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,13.6,65.8,29470102,754079706,54,normal
2025-06-26T09:08:16.040464,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,24.0,65.8,29470687,754110020,54,normal
2025-06-26T09:08:16.057804,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,10.0,65.8,29470886,754113032,54,normal
2025-06-26T09:08:16.075101,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,9.5,65.8,29470886,754113032,54,normal
2025-06-26T09:08:16.092159,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,10.0,65.8,29470980,754113032,54,normal
2025-06-26T09:08:16.110929,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,9.5,65.8,29473387,754210374,54,normal
2025-06-26T09:08:16.128418,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,17.4,65.8,29474025,754235072,54,normal
2025-06-26T09:08:16.145657,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,14.3,65.8,29474448,754258331,54,normal
2025-06-26T09:08:16.162427,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,78,5.3,65.8,29474448,754258331,54,normal
2025-06-26T09:08:16.179711,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.8,29474448,754258331,54,normal
2025-06-26T09:08:16.199061,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,26.1,65.9,29476066,754321543,54,normal
2025-06-26T09:08:16.216772,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,9.5,65.9,29476465,754334225,54,normal
2025-06-26T09:08:16.233945,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,14.3,65.9,29476465,754334225,54,normal
2025-06-26T09:08:16.250891,192.168.0.103,74.125.169.73,44168,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,81,5.0,65.9,29476465,754334225,54,normal
2025-06-26T09:08:16.268827,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,13.6,65.9,29477416,754369013,53,normal
2025-06-26T09:08:16.290163,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,30.4,65.8,29479048,754425071,54,normal
2025-06-26T09:08:16.307620,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,14.3,65.8,29480733,754483931,54,normal
2025-06-26T09:08:16.324423,192.168.0.103,74.125.169.73,44168,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,79,14.3,65.8,29480733,754483931,54,normal
2025-06-26T09:08:16.341372,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,2938,14.3,65.8,29480733,754483931,54,normal
2025-06-26T09:08:16.358308,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,9.5,65.8,29480733,754483931,54,normal
2025-06-26T09:08:16.375428,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.8,29480733,754483931,54,normal
2025-06-26T09:08:16.392549,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.8,29480733,754483931,54,normal
2025-06-26T09:08:16.409638,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.8,29480733,754483931,54,normal
2025-06-26T09:08:16.426482,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,15.0,65.8,29480733,754483931,54,normal
2025-06-26T09:08:16.443889,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,78,15.0,65.8,29481370,754513793,54,normal
2025-06-26T09:08:16.462279,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,18.2,65.8,29483318,754579739,54,normal
2025-06-26T09:08:16.479333,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,14.3,65.8,29483318,754579739,54,normal
2025-06-26T09:08:16.496327,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,15.0,65.8,29483412,754579739,55,normal
2025-06-26T09:08:16.513836,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,18.2,65.8,29484682,754618403,55,normal
2025-06-26T09:08:16.531603,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,66,15.0,65.8,29487210,754702468,55,normal
2025-06-26T09:08:16.550496,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,21.7,65.8,29487410,754705472,56,normal
2025-06-26T09:08:16.567605,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,78,10.5,65.8,29487410,754705472,56,normal
2025-06-26T09:08:16.584697,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,21.7,65.8,29487410,754705472,57,normal
2025-06-26T09:08:16.602021,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,15.0,65.8,29487834,754727824,57,normal
2025-06-26T09:08:16.620107,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,14.3,65.8,29490368,754797158,57,normal
2025-06-26T09:08:16.637771,192.168.0.103,74.125.169.73,44168,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,UDP,82,10.0,65.8,29492060,754851722,57,normal
2025-06-26T09:08:16.655222,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,21.7,65.8,29492060,754851722,57,normal
2025-06-26T09:08:16.672170,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,10.0,65.8,29492060,754851722,57,normal
2025-06-26T09:08:16.690914,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,19.0,65.8,29494018,754930616,57,normal
2025-06-26T09:08:16.708272,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,15.0,65.9,29494328,754939636,57,normal
2025-06-26T09:08:16.725199,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,15.0,65.9,29494328,754939636,57,normal
2025-06-26T09:08:16.742052,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,9.5,65.9,29494328,754939636,57,normal
2025-06-26T09:08:16.759638,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,14.3,65.9,29494850,754972506,57,normal
2025-06-26T09:08:16.778110,74.125.169.73,192.168.0.103,443,44168,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,UDP,1292,21.7,65.9,29497057,755064288,57,normal
2025-06-26T09:08:16.797303,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,18.2,65.9,29498036,755092648,57,normal
2025-06-26T09:08:16.814239,185.199.111.133,192.168.0.103,443,57414,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1506,10.5,65.9,29498130,755097158,57,normal
2025-06-26T09:08:16.831410,192.168.0.103,23.212.255.136,59350,443,60:e9:aa:84:d4:ff,38:6b:1c:50:4a:24,TCP,78,18.2,65.9,29498130,755097158,57,normal
2025-06-26T09:08:16.849449,23.212.255.136,192.168.0.103,443,59350,38:6b:1c:50:4a:24,60:e9:aa:84:d4:ff,TCP,1502,14.3,65.9,29498989,755127860,57,normal
